GRID_CD,x_min,y_min,x_max,y_max,center_x,center_y,grid_m,selection,center_adm_cd,center_adm_nm,center_lon,center_lat,pop_2024_grid,pop_2026_est_int,households_2026_est_int,population_source_grid_count,facility_commerce__commercial_area__total,facility_commerce__commercial_area__market,facility_commerce__commercial_area__shoppingmall,facility_commerce__convstore__total,facility_commerce__convstore__편의점,facility_education__school_older__total,facility_education__school_older__고등학교,facility_education__school_older__중학교,facility_education__school_younger__total,facility_education__school_younger__유치원,facility_education__school_younger__초등학교,facility_education__school_younger__특수학교,facility_leisure__cultural_area__total,facility_leisure__cultural_area__cultural_facility,facility_leisure__cultural_area__library,facility_leisure__cultural_area__live_hall,facility_leisure__cultural_area__museum,facility_leisure__cultural_area__sportandresort,facility_leisure__cultural_area__theater,facility_leisure__park__total,facility_leisure__park__근린공원,facility_leisure__park__문화공원,facility_leisure__park__소공원,facility_leisure__park__수변공원,facility_leisure__park__어린이공원,facility_leisure__park__역사공원,facility_leisure__park__체육공원,facility_life__agency__total,facility_life__agency__시청구청,facility_life__agency__행정복지센터,facility_life__welfare_facilities_for_elderly__total,facility_life__welfare_facilities_for_elderly__노인복지시설,facility_medical__hospital__total,facility_medical__hospital__병원,facility_medical__hospital__보건소,facility_medical__hospital__보건지소,facility_medical__hospital__보건진료소,facility_medical__hospital__상급종합,facility_medical__hospital__요양병원,facility_medical__hospital__의원,facility_medical__hospital__정신병원,facility_medical__hospital__종합병원,facility_medical__hospital__치과병원,facility_medical__hospital__치과의원,facility_medical__hospital__한방병원,facility_medical__hospital__한의원,facility_medical__pharmacy__total,facility_medical__pharmacy__약국
G500_01964,223000.0,474500.0,223500.0,475000.0,223250.0,474750.0,500,center_in_cheonan,34011330,북면,127.2607622431125,36.87119156405326,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01965,223500.0,474500.0,224000.0,475000.0,223750.0,474750.0,500,center_in_cheonan,34011330,북면,127.26636997880831,36.87117912825599,56.0,40,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01966,224000.0,474500.0,224500.0,475000.0,224250.0,474750.0,500,center_in_cheonan,34011330,북면,127.27197771102679,36.871166427875515,25.0,17,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01967,224500.0,474500.0,225000.0,475000.0,224750.0,474750.0,500,center_in_cheonan,34011330,북면,127.27758543969475,36.871153462912346,8.0,6,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01968,225000.0,474500.0,225500.0,475000.0,225250.0,474750.0,500,center_in_cheonan,34011330,북면,127.28319316473902,36.871140233367015,25.0,20,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01969,225500.0,474500.0,226000.0,475000.0,225750.0,474750.0,500,center_in_cheonan,34011330,북면,127.28880088608634,36.87112673924006,10.0,7,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01970,226000.0,474500.0,226500.0,475000.0,226250.0,474750.0,500,center_in_cheonan,34011330,북면,127.29440860366356,36.87111298053204,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01971,226500.0,474500.0,227000.0,475000.0,226750.0,474750.0,500,center_in_cheonan,34011330,북면,127.30001631739741,36.871098957243525,10.0,6,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01972,227000.0,474500.0,227500.0,475000.0,227250.0,474750.0,500,center_in_cheonan,34011330,북면,127.30562402721478,36.87108466937508,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01973,207500.0,475000.0,208000.0,475500.0,207750.0,475250.0,500,center_in_cheonan,34012130,직산읍,127.08692621637748,36.87595134099495,0.0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01974,208000.0,475000.0,208500.0,475500.0,208250.0,475250.0,500,center_in_cheonan,34012130,직산읍,127.0925343529257,36.875947106786406,18.0,15,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01975,208500.0,475000.0,209000.0,475500.0,208750.0,475250.0,500,center_in_cheonan,34012130,직산읍,127.09814248826572,36.87594260794084,85.0,71,38,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01976,209000.0,475000.0,209500.0,475500.0,209250.0,475250.0,500,center_in_cheonan,34012130,직산읍,127.10375062232427,36.875937844458434,5.0,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01977,209500.0,475000.0,210000.0,475500.0,209750.0,475250.0,500,center_in_cheonan,34012130,직산읍,127.10935875502817,36.875932816339386,44.0,37,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01978,210000.0,475000.0,210500.0,475500.0,210250.0,475250.0,500,center_in_cheonan,34012130,직산읍,127.11496688630417,36.8759275235839,52.0,44,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
G500_01979,210500.0,475000.0,211000.0,475500.0,210750.0,475250.0,500,center_in_cheonan,34012130,직산읍,127.12057501607904,36.87592196619219,49.0,41,22,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01980,211000.0,475000.0,211500.0,475500.0,211250.0,475250.0,500,center_in_cheonan,34012130,직산읍,127.12618314427958,36.875916144164485,106.0,87,45,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01981,211500.0,475000.0,212000.0,475500.0,211750.0,475250.0,500,center_in_cheonan,34012130,직산읍,127.13179127083254,36.87591005750102,350.0,288,152,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01982,212000.0,475000.0,212500.0,475500.0,212250.0,475250.0,500,center_in_cheonan,34012130,직산읍,127.13739939566469,36.87590370620207,670.0,550,290,25,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01983,212500.0,475000.0,213000.0,475500.0,212750.0,475250.0,500,center_in_cheonan,34012130,직산읍,127.14300751870286,36.87589709026785,106.0,87,46,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01984,213000.0,475000.0,213500.0,475500.0,213250.0,475250.0,500,center_in_cheonan,34012130,직산읍,127.14861563987375,36.87589020969867,520.0,431,228,25,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,3,0,0,0,2,0,1,3,3
G500_01985,213500.0,475000.0,214000.0,475500.0,213750.0,475250.0,500,center_in_cheonan,34012120,성거읍,127.1542237591042,36.87588306449478,1079.0,932,475,25,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,2,0,0,0,2,0,1,2,2
G500_01986,214000.0,475000.0,214500.0,475500.0,214250.0,475250.0,500,center_in_cheonan,34012120,성거읍,127.15983187632092,36.87587565465649,2344.0,2136,1047,25,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01987,214500.0,475000.0,215000.0,475500.0,214750.0,475250.0,500,center_in_cheonan,34012120,성거읍,127.16543999145075,36.87586798018411,31.0,29,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01988,215000.0,475000.0,215500.0,475500.0,215250.0,475250.0,500,center_in_cheonan,34012120,성거읍,127.17104810442046,36.875860041077935,5.0,5,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01989,215500.0,475000.0,216000.0,475500.0,215750.0,475250.0,500,center_in_cheonan,34012120,성거읍,127.1766562151568,36.875851837338296,44.0,40,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01990,216000.0,475000.0,216500.0,475500.0,216250.0,475250.0,500,center_in_cheonan,34012120,성거읍,127.18226432358655,36.87584336896554,1064.0,972,473,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01991,216500.0,475000.0,217000.0,475500.0,216750.0,475250.0,500,center_in_cheonan,34012120,성거읍,127.18787242963651,36.87583463596,108.0,100,48,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01992,217000.0,475000.0,217500.0,475500.0,217250.0,475250.0,500,center_in_cheonan,34012120,성거읍,127.19348053323343,36.87582563832203,28.0,27,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01993,217500.0,475000.0,218000.0,475500.0,217750.0,475250.0,500,center_in_cheonan,34012120,성거읍,127.19908863430409,36.875816376052015,1291.0,1177,576,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
G500_01994,218000.0,475000.0,218500.0,475500.0,218250.0,475250.0,500,center_in_cheonan,34012120,성거읍,127.20469673277529,36.875806849150315,802.0,730,359,25,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,2,0,1,2,2
G500_01995,218500.0,475000.0,219000.0,475500.0,218750.0,475250.0,500,center_in_cheonan,34012120,성거읍,127.21030482857378,36.87579705761733,194.0,176,88,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01996,219000.0,475000.0,219500.0,475500.0,219250.0,475250.0,500,center_in_cheonan,34012120,성거읍,127.21591292162637,36.87578700145347,36.0,34,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01997,219500.0,475000.0,220000.0,475500.0,219750.0,475250.0,500,center_in_cheonan,34012120,성거읍,127.22152101185982,36.87577668065912,5.0,5,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01998,220000.0,475000.0,220500.0,475500.0,220250.0,475250.0,500,center_in_cheonan,34012120,성거읍,127.22712909920091,36.87576609523473,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_01999,220500.0,475000.0,221000.0,475500.0,220750.0,475250.0,500,center_in_cheonan,34012310,입장면,127.2327371835764,36.87575524518072,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02000,221000.0,475000.0,221500.0,475500.0,221250.0,475250.0,500,center_in_cheonan,34012310,입장면,127.23834526491312,36.87574413049753,13.0,9,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02001,221500.0,475000.0,222000.0,475500.0,221750.0,475250.0,500,center_in_cheonan,34012310,입장면,127.24395334313779,36.875732751185616,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02002,222000.0,475000.0,222500.0,475500.0,222250.0,475250.0,500,center_in_cheonan,34012310,입장면,127.24956141817724,36.87572110724544,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02003,222500.0,475000.0,223000.0,475500.0,222750.0,475250.0,500,center_in_cheonan,34011330,북면,127.25516948995822,36.875709198677505,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02004,223000.0,475000.0,223500.0,475500.0,223250.0,475250.0,500,center_in_cheonan,34011330,북면,127.26077755840751,36.87569702548227,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02005,223500.0,475000.0,224000.0,475500.0,223750.0,475250.0,500,center_in_cheonan,34011330,북면,127.2663856234519,36.875684587660224,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02006,224000.0,475000.0,224500.0,475500.0,224250.0,475250.0,500,center_in_cheonan,34011330,북면,127.27199368501819,36.87567188521191,5.0,3,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02007,224500.0,475000.0,225000.0,475500.0,224750.0,475250.0,500,center_in_cheonan,34011330,북면,127.27760174303312,36.87565891813781,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02008,225000.0,475000.0,225500.0,475500.0,225250.0,475250.0,500,center_in_cheonan,34011330,북면,127.2832097974235,36.87564568643848,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02009,225500.0,475000.0,226000.0,475500.0,225750.0,475250.0,500,center_in_cheonan,34011330,북면,127.2888178481161,36.875632190114466,5.0,3,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02010,226000.0,475000.0,226500.0,475500.0,226250.0,475250.0,500,center_in_cheonan,34011330,북면,127.29442589503769,36.8756184291663,13.0,9,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02011,226500.0,475000.0,227000.0,475500.0,226750.0,475250.0,500,center_in_cheonan,34011330,북면,127.30003393811508,36.87560440359455,21.0,15,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02012,227000.0,475000.0,227500.0,475500.0,227250.0,475250.0,500,center_in_cheonan,34011330,북면,127.30564197727506,36.875590113399795,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02013,208000.0,475500.0,208500.0,476000.0,208250.0,475750.0,500,center_in_cheonan,34012130,직산읍,127.0925397886814,36.880452605501965,0.0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02014,208500.0,475500.0,209000.0,476000.0,208750.0,475750.0,500,center_in_cheonan,34012130,직산읍,127.09814825345948,36.88044810592393,132.0,111,60,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02015,209000.0,475500.0,209500.0,476000.0,209250.0,475750.0,500,center_in_cheonan,34012130,직산읍,127.1037567169558,36.88044334166599,36.0,30,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02016,209500.0,475500.0,210000.0,476000.0,209750.0,475750.0,500,center_in_cheonan,34012130,직산읍,127.10936517909715,36.8804383127283,10.0,8,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02017,210000.0,475500.0,210500.0,476000.0,210250.0,475750.0,500,center_in_cheonan,34012130,직산읍,127.11497363981026,36.8804330191111,134.0,112,60,25,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02018,210500.0,475500.0,211000.0,476000.0,210750.0,475750.0,500,center_in_cheonan,34012130,직산읍,127.1205820990219,36.88042746081459,98.0,82,44,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02019,211000.0,475500.0,211500.0,476000.0,211250.0,475750.0,500,center_in_cheonan,34012130,직산읍,127.12619055665886,36.880421637839,99.0,84,46,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02020,211500.0,475500.0,212000.0,476000.0,211750.0,475750.0,500,center_in_cheonan,34012130,직산읍,127.13179901264783,36.88041555018458,10.0,8,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02021,212000.0,475500.0,212500.0,476000.0,212250.0,475750.0,500,center_in_cheonan,34012130,직산읍,127.13740746691563,36.88040919785155,72.0,59,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02022,212500.0,475500.0,213000.0,476000.0,212750.0,475750.0,500,center_in_cheonan,34012130,직산읍,127.14301591938899,36.88040258084019,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02023,213000.0,475500.0,213500.0,476000.0,213250.0,475750.0,500,center_in_cheonan,34012130,직산읍,127.14862436999468,36.88039569915078,3678.0,3022,1591,25,0,0,0,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
G500_02024,213500.0,475500.0,214000.0,476000.0,213750.0,475750.0,500,center_in_cheonan,34012130,직산읍,127.15423281865945,36.88038855278357,2827.0,2322,1224,25,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,6,0,0,1,0,0,0,3,0,0,0,0,0,2,2,2
G500_02025,214000.0,475500.0,214500.0,476000.0,214250.0,475750.0,500,center_in_cheonan,34012130,직산읍,127.15984126531008,36.880381141738894,3493.0,3020,1536,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02026,214500.0,475500.0,215000.0,476000.0,214750.0,475750.0,500,center_in_cheonan,34012130,직산읍,127.16544970987329,36.880373466017026,60.0,51,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02027,215000.0,475500.0,215500.0,476000.0,215250.0,475750.0,500,center_in_cheonan,34012120,성거읍,127.17105815227589,36.88036552561828,20.0,18,8,25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02028,215500.0,475500.0,216000.0,476000.0,215750.0,475750.0,500,center_in_cheonan,34012120,성거읍,127.17666659244459,36.88035732054299,35.0,35,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02029,216000.0,475500.0,216500.0,476000.0,216250.0,475750.0,500,center_in_cheonan,34012120,성거읍,127.18227503030617,36.88034885079149,28.0,27,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02030,216500.0,475500.0,217000.0,476000.0,216750.0,475750.0,500,center_in_cheonan,34012120,성거읍,127.18788346578742,36.88034011636413,21.0,19,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02031,217000.0,475500.0,217500.0,476000.0,217250.0,475750.0,500,center_in_cheonan,34012120,성거읍,127.19349189881505,36.88033111726125,10.0,10,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02032,217500.0,475500.0,218000.0,476000.0,217750.0,475750.0,500,center_in_cheonan,34012120,성거읍,127.19910032931585,36.880321853483245,5.0,5,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02033,218000.0,475500.0,218500.0,476000.0,218250.0,475750.0,500,center_in_cheonan,34012120,성거읍,127.20470875721661,36.88031232503048,822.0,750,367,25,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02034,218500.0,475500.0,219000.0,476000.0,218750.0,475750.0,500,center_in_cheonan,34012120,성거읍,127.21031718244403,36.88030253190333,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02035,219000.0,475500.0,219500.0,476000.0,219250.0,475750.0,500,center_in_cheonan,34012120,성거읍,127.21592560492488,36.88029247410222,14.0,13,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02036,219500.0,475500.0,220000.0,476000.0,219750.0,475750.0,500,center_in_cheonan,34012120,성거읍,127.22153402458598,36.88028215162755,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G500_02037,220000.0,475500.0,220500.0,476000.0,220250.0,475750.0,500,center_in_cheonan,34012310,입장면,127.22714244135402,36.88027156447974,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
